,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
158,14%,"Condrieu, Rhône Valley, France",750 ml,White, France,7/1/2020,"
                      Crisp white grapefruit and tangerine flavors lend an unusually spry charater to this full-bodied but pristine Condrieu. Accented by whispers of vanilla and sweet spice, it's an alluring, expansive wine but elegant and restrained, not hulking. The finish is marked by a pleasant bite of tea tannins. Best now–2025.                      Anna Lee C. Iijima ",Invitare,M. Chapoutier 2017 Invitare  (Condrieu),$70, Rhône Valley,93,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,M. Chapoutier
159,14%,"Condrieu, Rhône Valley, France",750 ml,White, France,7/1/2020,"
                      While opulent and ample in mouthfeel, this juicy Viognier bursts with fresh white grapefruit and pristine pear flavors. It's joyfully fruity and forward but balanced by earthen nuances of cut stone and smoke too. Ready to enjoy now it should improve through 2030.                      Anna Lee C. Iijima ",Galopine,Delas Frères 2017 Galopine  (Condrieu),$53, Rhône Valley,93,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Delas Frères
160,14.9%,"Napa Valley, Napa, California, US",750 ml,White, US,7/1/2020,"
                      Given time in both neutral French oak and stainless-steel barrels, this bold, robust white is fruity, floral and fresh in peach and cream. With good underlying acidity, it holds its weight well, showing length and breadth across a palate accented in nutmeg and clove.                      Virginie Boone ",,Clif Family 2018 Viognier (Napa Valley),$32, California,92, Napa,Napa Valley,Not rated yet [Add Your Review],Viognier,2018,Clif Family
161,15%,"Condrieu, Rhône Valley, France",750 ml,White, France,7/1/2020,"
                      Unusually mineral in style, this full-bodied, juicy Viognier showcases fresh pear and apple flavors laytered with cut stone and salt. True to the variety still, it's plush in texture and finishes on a lingering honey tone. Ready to drink now, it should hold through 2030.                      Anna Lee C. Iijima ",Vernon,Domaine Chambeyron 2017 Vernon  (Condrieu),$60, Rhône Valley,92,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Domaine Chambeyron
162,13.5%,"Condrieu, Rhône Valley, France",750 ml,White, France,7/1/2020,"
                      Although this wine is initially more earthen than fruity on the nose, time and aeration bring out pure, sunny flavors of apricot and yellow peach. It's a juicy, remarkably quaffable Viognier balanced by fresh tangerine acidity and fine, lingering tea tannins. Enjoy this wine now through 2024.                      Anna Lee C. Iijima ",Les Mandouls,Ferraton Père et Fils 2017 Les Mandouls  (Condrieu),N/A, Rhône Valley,92,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Ferraton Père et Fils
163,13%,"Condrieu, Rhône Valley, France",750 ml,White, France,7/1/2020,"
                      Bold yellow apple and pear on the nose of this wine are accented by hints of sweet spice, earth and stone. It's a rounded, silky wine edged by honey and marmalade but fresh on its feet too. This vibrant Condrieu is approachable now.                      Anna Lee C. Iijima ",J. Denuzière,Maison Denuzière 2017 J. Denuzière  (Condrieu),N/A, Rhône Valley,92,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Maison Denuzière
164,13%,"Condrieu, Rhône Valley, France",750 ml,White, France,7/1/2020,"
                      Lighter bodied and brisk in concentration compared to more robust examples of Condrieu, this mouthwatering sip offers crisp yellow plum and peach flavors. It's an immediately approachable wine but finessed, finishing on hints of smoke, vanilla and cashew. Drink now–2023.                      Anna Lee C. Iijima ",,Domaine Boissonnet 2017  Condrieu,N/A, Rhône Valley,91,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Domaine Boissonnet
165,15%,"Condrieu, Rhône Valley, France",750 ml,White, France,7/1/2020,"
                      In this wine, heady top notes of vanilla, brioche and smoke seep into concentrated yellow apple and grapefruit. Full bodied and just a touch warming, it's an open, generous wine freshened by a mineral lift on the finish. Ready now, it should hold well through 2024.                      Anna Lee C. Iijima ",,Louis Bernard 2017  Condrieu,N/A, Rhône Valley,91,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Louis Bernard
166,13.5%,"Eden Valley, South Australia, Australia",750 ml,White, Australia,7/1/2020,"
                      The nose of this wine is fruity but delicately so, wafting stone and orchard fruit, citrus blossom, honeysuckle and fresh ginger. The palate is compact, set for aging into a more honeyed creature over the next eight to 10 years, its slippery texture sliced by acidity. Drink now–2030.                      Christina Pickard ",The Virgilius,Yalumba 2017 The Virgilius Viognier (Eden Valley),$48, South Australia,91,Eden Valley,,Not rated yet [Add Your Review],Viognier,2017,Yalumba
167,14.7%,"Condrieu, Rhône Valley, France",750 ml,White, France,7/1/2020,"
                      Crushed-mineral tones persist in this ripe and voluminous but crisply concentrated Condrieu. Fresh grapefruit and pear flavors are lip smacking and juicy on the palate, finishing on barely-there wisps of smoke, vanilla and nut. Drink now through 2023 to maximize its ebullient fruit profile.                      Anna Lee C. Iijima ",Côte Bellay,Domaine Martin Clerc 2017 Côte Bellay  (Condrieu),N/A, Rhône Valley,91,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Domaine Martin Clerc
168,13.5%,"Alentejano, Portugal",750 ml,White, Portugal,7/1/2020,"
                      The wood fermentation shows lightly in this ripely fruity wine. Apricot and tropical fruits are dominant, giving richness and warmth to contrast with the fresher acidity. Drink this fruity, elegant wine from late 2020.                      Roger Voss ",Amantis Reserva,Dona Maria-Júlio Bastos 2017 Amantis Reserva Viognier (Alentejano),$27,Alentejano,90,,,Not rated yet [Add Your Review],Viognier,2017,Dona Maria-Júlio Bastos
169,13.9%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,7/1/2020,"
                      This barrel-fermented, reserve-level wine is smooth and open, with ample flavors of apple, butter cookie and vanilla. Aged almost a full year sur lie, it reflects the cool vintage with well-defined phenolic herbal flavors. There's a touch of toast in the finish.                      Paul Gregutt ",Darow Series,2Hawk 2017 Darow Series Viognier (Rogue Valley),$46, Oregon,90, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Viognier,2017,2Hawk
170,13.5%,"Eden Valley, South Australia, Australia",750 ml,White, Australia,7/1/2020,"
                      Samuel's Collection is the newest range in Yalumba's vast stable of wines, and thus far it has proven itself with a gaggle of solid, characterful and affordable wines. The Viognier doesn't disappoint. A heady nose of lemon-lime, orange peel, stone fruit, honey and flowers, with an underlying mineral note that adds a little complexity. The mouthfeel is slippery with lifted acidity, bright, concentrated fruit and a slight spiciness. The most complete wine in this brand's Viognier range, ready to drink now.                      Christina Pickard ",Samuel's Collection,Yalumba 2017 Samuel's Collection Viognier (Eden Valley),$20, South Australia,90,Eden Valley,,Not rated yet [Add Your Review],Viognier,2017,Yalumba
171,13.5%,"Cévennes, Rhône Valley, France",750 ml,White, France,7/1/2020,"
                      Beguiling aromas of summer peach and fresh tangerine introduce this explosively peachy, fruity Viognier. It's supple and soft on the palate but anchored by a touch of bitters on the finish. The wine is a perfect pick for summer picnics or a year-round aperitif.                      Anna Lee C. Iijima ",,S. Delafont 2017 Viognier (Cévennes),$24, Rhône Valley,90,Cévennes,,Not rated yet [Add Your Review],Viognier,2017,S. Delafont
172,13.3%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,7/1/2020,"
                      Lovely aromas set up a highly perfumed style of Viognier. From nose to mouth, those floral highlights, with ample botanicals in the mix, put a spicy and focused character front and center here. Citrus zest more than citrus fruit holds the center palate, and those botanical highlights turn slightly bitter in the finish.                      Paul Gregutt ",,J. Scott Cellars 2018 Viognier (Rogue Valley),$28, Oregon,89, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Viognier,2018,J. Scott Cellars
173,13%,"Maremma Toscana, Tuscany, Italy",750 ml,White, Italy,7/1/2020,"
                      Made with Viognier fermented and aged in barrique, this has subtle aromas evoking mature yellow stone fruit, vineyard dust a whiff of honeysuckle. The palate offers dried apricot and star anise while a saline note marks the close.                      Kerin O’Keefe ",,Villa Pinciana 2017 Viognier (Maremma Toscana),$50, Tuscany,89,Maremma Toscana,,Not rated yet [Add Your Review],Viognier,2017,Villa Pinciana
174,13.5%,"South Australia, South Australia, Australia",750 ml,White, Australia,7/1/2020,"
                      Yalumba has been championing Viognier Down Under for many years. The entry-level version offers all the sun-kissed fruity aromas typical to the variety, with an affordable price tag attached. Pale gold, the wine has a nose that is a heady mix of baked figs, candied peach, honey and musk. The palate is bright and fresh but slippery textured, with a slight spiciness at the finish.                      Christina Pickard ",The Y Series,Yalumba 2019 The Y Series Viognier (South Australia),$13, South Australia,88,South Australia,,Not rated yet [Add Your Review],Viognier,2019,Yalumba
175,14.1%,"Santa Maria Valley, Central Coast, California, US",750 ml,White, US,7/1/2020,"
                      Prominent and fruit-forward aromas of peach blossom and ripe tangerines lead the way on the nose of this bottling. The ripe peach and dried apple flavors of the palate are deftly cut down by sizzling acidity.                      Matt Kettmann ",Murmur Vineyard,Stasis 2018 Murmur Vineyard Viognier (Santa Maria Valley),$37, California,88, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Viognier,2018,Stasis
176,16.3%,"Paso Robles, Central Coast, California, US",750 ml,White, US,7/1/2020,"
                      Tightly woven aromas of lemon peels, grapefruit rinds, yellow apple and wet stone show on the nose of this bottling. There is a great grip to the sip, then the tightness unwinds to reveal warmer tones of ripe peach and roasted pineapple, finishing on an apple-peel tang.                      Matt Kettmann ",,Sculpterra 2018 Viognier (Paso Robles),$28, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2018,Sculpterra
177,13.5%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,7/1/2020,"
                      Bright aromas of nectarine, canned peach, flower and spice lead to dry, slightly leaner styled stone fruit flavors. It finishes a bit short on an otherwise enjoyable wine.                      Sean P. Sullivan ",,Simpatico 2018 Viognier (Yakima Valley),N/A, Washington,87, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Viognier,2018,Simpatico
178,14.9%,"Knights Valley, Sonoma, California, US",750 ml,White, US,7/1/2020,"
                      Pungent and floral, this wine is intensely flavored and full bodied, with a depth of ripe apricot, nectarine and fleshy texture. The robust nature includes noticeable oak and creaminess.                      Virginie Boone ",Betsy's Vineyard,Lawer 2018 Betsy's Vineyard Viognier (Knights Valley),$28, California,87, Sonoma,Knights Valley,Not rated yet [Add Your Review],Viognier,2018,Lawer
179,14.3%,"Mount Veeder, Napa, California, US",750 ml,White, US,7/1/2020,"
                      This vineyard-designate was fermented and aged in one-third stainless-steel and two-thirds used French oak, providing an intensely steely palate of dried apricot, honey and lemon cream.                      Virginie Boone ",Belle Reve Yates Family Vineyard,Bougetz 2018 Belle Reve Yates Family Vineyard Viognier (Mount Veeder),$38, California,87, Napa,Mount Veeder,Not rated yet [Add Your Review],Viognier,2018,Bougetz
180,14.2%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,7/1/2020,"
                      This wine shows some reduction out of the gate. Beneath that are aromas of peach and wilted flower. Light, off-dry stone fruit flavors follow.                      Sean P. Sullivan ",,Swiftwater 2018 Viognier (Yakima Valley),$32, Washington,86, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Viognier,2018,Swiftwater
181,13%,"South Australia, South Australia, Australia",750 ml,White, Australia,7/1/2020,"
                      This white offers delicate aromas of honeyed nut, orange, peach and flowers. Creamy textured in the mouth, it has a short finish. It lacks the upfront charm of the producer's other Viognier bottlings.                      Christina Pickard ",Made With Organic Grapes,Yalumba 2018 Made With Organic Grapes Viognier (South Australia),$19, South Australia,86,South Australia,,Not rated yet [Add Your Review],Viognier,2018,Yalumba
182,13.9%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,7/1/2020,"
                      The aromas pop, with notes of flower, musk, evergreen and white grapefruit zest. Off-dry drinking, creamy-feeling flavors follow, with vanilla and smoky barrel notes on the finish. It's an odd mix.                      Sean P. Sullivan ",,Maryhill 2018 Viognier (Columbia Valley (WA)),$19, Washington,84, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2018,Maryhill
183,14%,"Condrieu, Rhône Valley, France",750 ml,White, France,5/1/2020,"
                      While earthen and smoky initially, this bold Viognier reveals zesty tangerine and white-floral perfume with time and aeration. It's a hefty wine that collapses in waves of peach and apricot on the palate. This classic representation of Condrieu should hold well through 2027.                      Anna Lee C. Iijima ",La Galopine,Delas Frères 2017 La Galopine  (Condrieu),$68, Rhône Valley,93,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Delas Frères
184,14%,"Condrieu, Rhône Valley, France",750 ml,White, France,5/1/2020,"
                      Notes of apricot and white blossom build from nose to palate in this voluptuous Viognier. Concentrated peach and orange-cream flavors undulate on the palate, rimmed by heady vanilla and anise. This is a bold, flashy sip, anchored by a pleasant bite of bitters on the finish.                      Anna Lee C. Iijima ",,Château de Saint-Cosme 2017  Condrieu,$85, Rhône Valley,93,Condrieu,,Not rated yet [Add Your Review],Viognier,2017,Château de Saint-Cosme
185,14.2%,"El Dorado, Sierra Foothills, California, US",750 ml,White, US,5/1/2020,"
                      Beautiful orange-blossom and honeysuckle aromas are joined by rich, ripe peach and mango flavors in this effusive, delicious wine. The mouthfeel is rich and creamy, but nicely balanced by a lime-zest impression of acidity.                      Jim Gordon ",Baby Rattlesnake Vineyard,E16 2018 Baby Rattlesnake Vineyard Viognier (El Dorado),$35, California,91, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Viognier,2018,E16
186,14.5%,"Central Coast, Central Coast, California, US",750 ml,White, US,5/1/2020,"
                      Toasty aromas of oak and smoke give a savory framing to the yellow-peach core on this bottling. The smoke shows on the sip as well, where white-peach and dried pineapple flavors also arise.                      Matt Kettmann ",,Wildeye 2018 Viognier (Central Coast),$25, California,90, Central Coast,Central Coast,Not rated yet [Add Your Review],Viognier,2018,Wildeye
187,13%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,White, US,5/1/2020,"
                      The aroma of this full-bodied wine is absolutely packed with vanilla, dried figs and baking spices, while the flavors and body come up slightly leaner, but still mouthfilling. It's a big white wine, flavorful and not blatantly fruity.                      Jim Gordon ",Estate Grown,Tanner 2018 Estate Grown Viognier (Sierra Foothills),$24, California,89, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Viognier,2018,Tanner
188,14.5%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,5/1/2020,"
                      This bottling, which includes 15% Roussanne, is very sharp and crisp on the nose, offering orange-rind, white-peach and melon aromas. It's also penetrating on the sip with citrusy edges that cut into the rounded peach, butter and oak flavors.                      Matt Kettmann ",Open Arms,McClain Cellars 2017 Open Arms Viognier (Santa Ynez Valley),$34, California,89, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2017,McClain Cellars
189,13.7%,"Calaveras County, Sierra Foothills, California, US",750 ml,White, US,5/1/2020,"
                      A mature, nutty, earthy quality pervades this unusual but very tasty and rich wine. It has the sweetness and aged complexity of a late harvest dessert wine.                      Jim Gordon ",Estate,Aloria 2018 Estate Viognier (Calaveras County),$24, California,87, Sierra Foothills,Calaveras County,Not rated yet [Add Your Review],Viognier,2018,Aloria
190,14.5%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,White, US,5/1/2020,"
                      Noteworthy for a deep golden color and very buttery flavors, this full-bodied wine doesn't hold back. Butterscotch, marzipan and toasted nuts coat the palate while an almost thick texture gives a syrupy effect.                      Jim Gordon ",Estate Grown Reserve,Ironstone 2017 Estate Grown Reserve Viognier (Sierra Foothills),$25, California,87, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Viognier,2017,Ironstone
191,14.5%,"Colchagua Valley, Chile",750 ml,White, Chile,5/1/2020,"
                      Petrol and popcorn notes are part of an oily, briny nose with tropical hints. A fleshy palate is full in volume and oily in feel, backed by grapefruit and tropical flavors. Lastly, controlled bitter notes rise up on the finish.                      Michael Schachner ",Special Reserve,Siegel 2018 Special Reserve Viognier (Colchagua Valley),$15,Colchagua Valley,87,,,Not rated yet [Add Your Review],Viognier,2018,Siegel
192,12.5%,"Progreso, Uruguay",750 ml,White, Uruguay,5/1/2020,"
                      Lemon peel aromas are tight and limited, while this Viognier is low in alcohol and thus lean in body. Salty, tangy lemon flavors lead to a healthy finish. Overall, this exhibits good balance although it lacks the typical oily and floral character Viognier is known for.                      Michael Schachner ",Overground,Viña Progreso 2019 Overground Viognier (Progreso),$22,Progreso,87,,,Not rated yet [Add Your Review],Viognier,2019,Viña Progreso
193,13.5%,"Maldonado, Uruguay",750 ml,White, Uruguay,5/1/2020,"
                      Grassy white fruit aromas come with a chemical note, while this is plump and pulpy in feel. Initial melony flavors turn bready and lightly oxidized before finishing with plump weightiness.                      Michael Schachner ",,Alto de la Ballena 2018 Viognier (Maldonado),$16,Maldonado,85,,,Not rated yet [Add Your Review],Viognier,2018,Alto de la Ballena
194,13.5%,"Chile, Chile",750 ml,White, Chile,5/1/2020,"
                      Flat, resiny aromas suggest pine and banana pudding. This Viognier carries itself in a heavy and syrupy way, with ripe, resiny pineapple flavors that finish short and abrupt. This is just past its peak in terms of freshness.                      Michael Schachner ",Bicicleta Reserva,Cono Sur 2018 Bicicleta Reserva Viognier (Chile),$12,Chile,84,,,Not rated yet [Add Your Review],Viognier,2018,Cono Sur
195,14%,"Curicó Valley, Chile",750 ml,White, Chile,5/1/2020,"
                      This unfiltered natural-style Viognier smells pulpy and like apple juice. The palate is flat due to low acidity, while applesauce and dried white fruit flavors finish with bitter notes.                      Michael Schachner ",¡No es Pituko! Natural Wine,Echeverria 2019 ¡No es Pituko! Natural Wine Viognier (Curicó Valley),$15,Curicó Valley,82,,,Not rated yet [Add Your Review],Viognier,2019,Echeverria
196,13.9%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,4/1/2020,"
                      The aromas bring plenty of appeal, with notes of honeysuckle, flower, whole pear, crushed rock and peach, bringing a sense of nuance. The palate is full but crisp in feel, showing a lovely sense of tension and depth, along with lively acidity. Structure, balance, depth, intensity, dexterity.                      Sean P. Sullivan ",,Mark Ryan 2018 Viognier (Yakima Valley),$40, Washington,93, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Viognier,2018,Mark Ryan
197,14.4%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2020,"
                      Viognier is a strong suit at Cowhorn. This deftly mixes juicy citrus and ripe peach fruit, amped up on tart acidity. The texture and underlying minerality contribute further complexity, with terrific tension and balance through the finish.                      Paul Gregutt ",,Cowhorn 2018 Viognier (Applegate Valley),$35, Oregon,92, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Viognier,2018,Cowhorn
198,14%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,4/1/2020,"
                      Clean lines of Meyer lemon, mango and ripe melon are generous without being overbearing on the well-balanced nose of this bottling by winemaker Joey Tensley for pop star Fergie. There are ripe flashes of peach on the palate yet a citrus freshness and stony grip are unrelentingly tense, leading to an ashy finish.                      Matt Kettmann ",,Ferguson Crest 2018 Viognier (Santa Barbara County),$28, California,92, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Viognier,2018,Ferguson Crest
199,13.9%,"Umpqua Valley, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2020,"
                      Viognier can go in many different directions, from bitter and botanical to fruity and syrupy, but rarely is it perfectly on point, as it is here. Ripe lemon and tangerine, along with highlights of grapefruit and nectarine, combine in a refreshing, mouthfilling wine with a creamy minerality adding texture throughout. Fermented in neutral French oak, it's a versatile and delicious wine perfectly suited to the site.                      Paul Gregutt ",Estate Selection,Reustle 2018 Estate Selection Viognier (Umpqua Valley),$27, Oregon,92, Southern Oregon,Umpqua Valley,Not rated yet [Add Your Review],Viognier,2018,Reustle
200,14.1%,"Mt. Harlan, Central Coast, California, US",750 ml,White, US,4/1/2020,"
                      Aromas of toast, lemon preserves, orange marmalade and light almond paste show on the nose of this bottling, which is a very compelling substitute for Chardonnay. There is a toasty core to the sip, where seared melon and orange-peel flavors meet with sea salt and brioche.                      Matt Kettmann ",,Calera 2017 Viognier (Mt. Harlan),$35, California,92, Central Coast,Mt. Harlan,Not rated yet [Add Your Review],Viognier,2017,Calera
201,12.8%,"Idaho, US",750 ml,White, US,4/1/2020,"
                      Viognier is the variety that led winemaker Melanie Krause to move back to Idaho to make wine, and this wine shows the promise. The aromas draw you into the glass with notes of flower, herb, peach and pear. Medium-bodied, well-balanced flavors follow. It shows a lovely sense of acidity for the variety.                      Sean P. Sullivan ",Dry,Cinder 2018 Dry Viognier,$23,Idaho,89,,,Not rated yet [Add Your Review],Viognier,2018,Cinder
202,13.8%,"Southern Oregon, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2020,"
                      Powerfully ripe fruit flavors mix both citrus and tropical elements. In the opening aromatics you'll note some floral highlights as well. As the wine rolls through the full-bodied palate, the Viognier shows some bite as it finishes. This may benefit from another year or two of bottle age.                      Paul Gregutt ",,Season 2017 Viognier (Southern Oregon),$22, Oregon,89, Southern Oregon,Southern Oregon,Not rated yet [Add Your Review],Viognier,2017,Season
203,14.6%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,4/1/2020,"
                      All of the fruit for this wine comes from Gamache Vineyard. The aromas offer notes of Jolly Rancher, flower and honey-drizzled peach, showing the intensity of a dessert wine. The palate is rich in flavor, showing a ripe style, tapering toward the warm finish.                      Sean P. Sullivan ",Eternal Sunshine,Eternal 2018 Eternal Sunshine Viognier (Columbia Valley (WA)),$34, Washington,89, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2018,Eternal
204,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,4/1/2020,"
                      This white has inviting floral aromatics of jasmine and white flower, the grapes from the great site in the heart of the appellation. Ripe apricot, peach and lemon give the wine a full-bodied intensity and viscosity that is weighty and dense.                      Virginie Boone ",Benevolent Catie's Corner Vineyard,Aver Family Vineyards 2018 Benevolent Catie's Corner Vineyard Viognier (Russian River Valley),$38, California,88, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Viognier,2018,Aver Family Vineyards
205,14%,"Paso Robles Highlands District, Central Coast, California, US",750 ml,White, US,4/1/2020,"
                      Very ripe aromas of bubblegum, coconut, tropical soda and Sunny Delight make for a loud nose on this bottling. It does tighten considerably on the sip, wrapping the mango and papaya flavors in a wet stone edge.                      Matt Kettmann ",French Camp Vineyard,Crū 2018 French Camp Vineyard Viognier (Paso Robles Highlands District),$20, California,88, Central Coast,Paso Robles Highlands District,Not rated yet [Add Your Review],Viognier,2018,Crū
206,14.1%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2020,"
                      A soft and rather light version of this varietal, it's easy-drinking, smooth and creamy in the mouth. Flavors suggest lemon meringue and a light hint of pie crust. Drink up over the next year or two.                      Paul Gregutt ",,Simple Machine 2018 Viognier (Rogue Valley),$28, Oregon,88, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Viognier,2018,Simple Machine
207,13.4%,"Dry Creek Valley, Sonoma, California, US",750 ml,White, US,4/1/2020,"
                      Sleek, stony and bright in lemon and green apple, this wine has a nutty character to the midpalate and a touch of viscosity that settles in the glass. Barrel-fermented, the finish shows an intensity of body and richness.                      Virginie Boone ",BDV,ZO Wines 2018 BDV Viognier (Dry Creek Valley),$35, California,88, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Viognier,2018,ZO Wines
208,13.9%,"Sonoma Valley, Sonoma, California, US",750 ml,White, US,4/1/2020,"
                      This is a thick, rich and creamy white, viscous in vanilla cookie, peach and jasmine. Supportive underlying acidity helps it reach some balance between its weight of integrated oak.                      Virginie Boone ",Estate Grown,Kunde 2018 Estate Grown Viognier (Sonoma Valley),$30, California,88, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Viognier,2018,Kunde
209,14.5%,"Fiddletown, Sierra Foothills, California, US",750 ml,White, US,3/1/2020,"
                      This warm and spiced wine offers tempting apricot and almond aromas, rich marzipan and apricot flavors and a very smooth, luxurious texture. It reveals layered, subtle oak spices and intense fruit and mineral components.                      Jim Gordon ",,Terre Rouge 2017 Viognier (Fiddletown),$25, California,92, Sierra Foothills,Fiddletown,Not rated yet [Add Your Review],Viognier,2017,Terre Rouge
210,12.5%,"Adelaida District, Central Coast, California, US",750 ml,Dessert, US,3/1/2020,"
                      Very fresh and tropical aromas of mango and tuberose are very refreshing and inviting on the nose of this Viognier-based dessert bottling. It's thick and sweet on the palate yet still fresh and lively with pineapple syrup, jasmine and more mango. Pleasantly dynamic for dessert.                      Matt Kettmann ",Vin de Paille,Alta Colina 2018 Vin de Paille Viognier (Adelaida District),N/A, California,91, Central Coast,Adelaida District,Not rated yet [Add Your Review],Viognier,2018,Alta Colina
211,13.9%,"Placer County, Sierra Foothills, California, US",750 ml,White, US,3/1/2020,"
                      This wine lets the pure character of the grape show through in the aromas of honeysuckle and lime, the tangy citrus and floral flavors, and adds a buttery touch to the finish. It's medium to full-bodied, and shows good crisp acidity in addition to a bit of mouthfilling roundness.                      Jim Gordon ",Damiano Vineyard,Le Casque 2018 Damiano Vineyard Viognier (Placer County),$30, California,90, Sierra Foothills,Placer County,Not rated yet [Add Your Review],Viognier,2018,Le Casque
212,13.3%,"Temecula Valley, South Coast, California, US",750 ml,White, US,3/1/2020,"
                      Exotic and tropical aromas of citrus and melon meet with dried peach and mango on the nose of this bottling. It lands smoothly on the palate with a creamy texture, carrying almond, orange-rind and honeydew flavors as well as a bit of savory salinity.                      Matt Kettmann ",C'est La Vie Wine Chateau Reserve,Europa Village 2017 C'est La Vie Wine Chateau Reserve Viognier (Temecula Valley),$37, California,90, South Coast,Temecula Valley,Not rated yet [Add Your Review],Viognier,2017,Europa Village
213,15.6%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,White, US,3/1/2020,"
                      Light peach, sea salt, cold steel and wet river-stone aromas show on the nose of this bottling. There is solid tension to the sip, where Meyer lemon and stone-fruit flavors arise with a pleasant prominence.                      Matt Kettmann ",,Hoyt Family Vineyards 2018 Viognier (Paso Robles Willow Creek District),$30, California,90, Central Coast,Paso Robles Willow Creek District,Not rated yet [Add Your Review],Viognier,2018,Hoyt Family Vineyards
214,14.5%,"Clarksburg, Central Valley, California, US",750 ml,White, US,3/1/2020,"
                      Ripe fruit flavors and a rich texture come together nicely in this full-bodied wine. Coconut-milk, honeydew melon and lemon-zest elements contribute to excellent flavor concentration, while a luxurious texture and lingering finish make the wine memorable.                      Jim Gordon ",,The White Knight 2018 Viognier (Clarksburg),$12, California,90, Central Valley,Clarksburg,Not rated yet [Add Your Review],Viognier,2018,The White Knight
215,13.8%,"Saddle Rock-Malibu, South Coast, California, US",750 ml,White, US,3/1/2020,"
                      Prominent honeysuckle aromas meet with earthy aromas of lanolin and wet soil on the nose of this bottling. Dried citrus and a hint of nectarine show on the palate, where a kiss of oak is also apparent.                      Matt Kettmann ",Cielo Vineyards Malibu Estate Three Sixty-Five,Cielo 2017 Cielo Vineyards Malibu Estate Three Sixty-Five Viognier (Saddle Rock-Malibu),$100, California,88, South Coast,Saddle Rock-Malibu,Not rated yet [Add Your Review],Viognier,2017,Cielo
216,15%,"Paso Robles, Central Coast, California, US",750 ml,White, US,3/1/2020,"
                      Strong aromas of white peach and grilled pineapple meet with sweet oak and smoke on the nose of this bottling. It is very ripe on the palate, with more smoke and dense fruit flavors, ranging from more seared pineapple to savory sea salt. It would work well with roasted poultry and gravy.                      Matt Kettmann ",,Summerwood 2018 Viognier (Paso Robles),$30, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2018,Summerwood
